[ 2025-12-19 00:24:26 | node_4 | INFO ] 🧩 Model added (2/5) from ['node_2']
[ 2025-12-19 00:25:48 | node_1 | INFO ] 🔬 Evaluating...
[ 2025-12-19 00:25:48 | node_3 | INFO ] 🔢 Computed 15 votes.
[ 2025-12-19 00:25:48 | node_3 | INFO ] 🚂 Train set of 15 nodes: ['node_3', 'node_8', 'node_14', 'node', 'node_12', 'node_7', 'node_11', 'node_13', 'node_5', 'node_10', 'node_9', 'node_1', 'node_4', 'node_6', 'node_2']
[ 2025-12-19 00:25:48 | node_3 | INFO ] 🔬 Evaluating...
[ 2025-12-19 00:25:48 | node_6 | INFO ] 🔢 Computed 15 votes.
[ 2025-12-19 00:25:48 | node_6 | INFO ] 🚂 Train set of 15 nodes: ['node_3', 'node_8', 'node_14', 'node', 'node_12', 'node_7', 'node_11', 'node_13', 'node_5', 'node_10', 'node_9', 'node_1', 'node_4', 'node_6', 'node_2']
[ 2025-12-19 00:25:48 | node_6 | INFO ] 🔬 Evaluating...
[ 2025-12-19 00:25:48 | node_2 | INFO ] 🔢 Computed 15 votes.
[ 2025-12-19 00:25:49 | node_2 | INFO ] 🚂 Train set of 15 nodes: ['node_3', 'node_8', 'node_14', 'node', 'node_12', 'node_7', 'node_11', 'node_13', 'node_5', 'node_10', 'node_9', 'node_1', 'node_4', 'node_6', 'node_2']
[ 2025-12-19 00:25:49 | node_2 | INFO ] 🔬 Evaluating...
[ 2025-12-19 00:25:49 | node_4 | INFO ] 📈 Evaluated. Results: {'\ntest_loss': 1.2598848342895508, 'test_acc\n': 0.8634577393531799, 'test_precision\n': 0.2768629491329193, 'test_recall\n': 0.2560058534145355, 'test_f1\n': 0.2640739381313324}
[ 2025-12-19 00:25:49 | node_4 | INFO ] 📢 Broadcasting metrics.
[ 2025-12-19 00:25:49 | node_4 | INFO ] 🏋️‍♀️ Training...
[ 2025-12-19 00:25:49 | node_14 | INFO ] 📈 Evaluated. Results: {'\ntest_loss': 7.8045806884765625, 'test_acc\n': 0.8350168466567993, 'test_precision\n': 0.43070292472839355, 'test_recall\n': 0.4634232521057129, 'test_f1\n': 0.42993080615997314}
[ 2025-12-19 00:25:49 | node_14 | INFO ] 📢 Broadcasting metrics.
[ 2025-12-19 00:25:49 | node | INFO ] 📈 Evaluated. Results: {'\ntest_loss': 6.035893440246582, 'test_acc\n': 0.7320261597633362, 'test_precision\n': 0.2706162929534912, 'test_recall\n': 0.24914158880710602, 'test_f1\n': 0.24936321377754211}
[ 2025-12-19 00:25:49 | node | INFO ] 📢 Broadcasting metrics.
[ 2025-12-19 00:25:49 | node_14 | INFO ] 🏋️‍♀️ Training...
[ 2025-12-19 00:25:49 | node | INFO ] 🏋️‍♀️ Training...
[ 2025-12-19 00:25:49 | node_11 | INFO ] 📈 Evaluated. Results: {'\ntest_loss': 9.08399486541748, 'test_acc\n': 0.7951388955116272, 'test_precision\n': 0.43401235342025757, 'test_recall\n': 0.3742726743221283, 'test_f1\n': 0.3956211805343628}
[ 2025-12-19 00:25:49 | node_11 | INFO ] 📢 Broadcasting metrics.
[ 2025-12-19 00:25:49 | node_11 | INFO ] 🏋️‍♀️ Training...
[ 2025-12-19 00:25:49 | node_5 | INFO ] 📈 Evaluated. Results: {'\ntest_loss': 3.290572166442871, 'test_acc\n': 0.7830687761306763, 'test_precision\n': 0.4247030019760132, 'test_recall\n': 0.3589809834957123, 'test_f1\n': 0.36834344267845154}
[ 2025-12-19 00:25:49 | node_5 | INFO ] 📢 Broadcasting metrics.
[ 2025-12-19 00:25:49 | node_13 | INFO ] 📈 Evaluated. Results: {'\ntest_loss': 3.299544334411621, 'test_acc\n': 0.9057971239089966, 'test_precision\n': 0.47723886370658875, 'test_recall\n': 0.4646648168563843, 'test_f1\n': 0.4671443998813629}
[ 2025-12-19 00:25:49 | node_13 | INFO ] 📢 Broadcasting metrics.
[ 2025-12-19 00:25:50 | node_9 | INFO ] 📈 Evaluated. Results: {'\ntest_loss': 2.5324575901031494, 'test_acc\n': 0.8777777552604675, 'test_precision\n': 0.5708528161048889, 'test_recall\n': 0.5687956213951111, 'test_f1\n': 0.5693598985671997}
[ 2025-12-19 00:25:50 | node_9 | INFO ] 📢 Broadcasting metrics.
[ 2025-12-19 00:25:50 | node_8 | INFO ] 🔢 Computed 15 votes.
[ 2025-12-19 00:25:50 | node_8 | INFO ] 🚂 Train set of 15 nodes: ['node_3', 'node_8', 'node_14', 'node', 'node_12', 'node_7', 'node_11', 'node_13', 'node_5', 'node_10', 'node_9', 'node_1', 'node_4', 'node_6', 'node_2']
[ 2025-12-19 00:25:50 | node_8 | INFO ] 🔬 Evaluating...
[ 2025-12-19 00:25:50 | node_5 | INFO ] 🏋️‍♀️ Training...
[ 2025-12-19 00:25:50 | node_13 | INFO ] 🏋️‍♀️ Training...
[ 2025-12-19 00:25:50 | node_12 | INFO ] 🔢 Computed 15 votes.
[ 2025-12-19 00:25:50 | node_12 | INFO ] 🚂 Train set of 15 nodes: ['node_3', 'node_8', 'node_14', 'node', 'node_12', 'node_7', 'node_11', 'node_13', 'node_5', 'node_10', 'node_9', 'node_1', 'node_4', 'node_6', 'node_2']
[ 2025-12-19 00:25:50 | node_12 | INFO ] 🔬 Evaluating...
[ 2025-12-19 00:25:50 | node_10 | INFO ] 📈 Evaluated. Results: {'\ntest_loss': 7.966248035430908, 'test_acc\n': 0.6878901124000549, 'test_precision\n': 0.3160005211830139, 'test_recall\n': 0.2894430160522461, 'test_f1\n': 0.30062809586524963}
[ 2025-12-19 00:25:50 | node_9 | INFO ] 🏋️‍♀️ Training...
[ 2025-12-19 00:25:50 | node_10 | INFO ] 📢 Broadcasting metrics.
[ 2025-12-19 00:25:50 | node_10 | INFO ] 🏋️‍♀️ Training...
[ 2025-12-19 00:25:50 | node_7 | INFO ] 🔢 Computed 15 votes.
[ 2025-12-19 00:25:50 | node_7 | INFO ] 🚂 Train set of 15 nodes: ['node_3', 'node_8', 'node_14', 'node', 'node_12', 'node_7', 'node_11', 'node_13', 'node_5', 'node_10', 'node_9', 'node_1', 'node_4', 'node_6', 'node_2']
[ 2025-12-19 00:25:50 | node_7 | INFO ] 🔬 Evaluating...
[ 2025-12-19 00:25:50 | node_3 | INFO ] 📈 Evaluated. Results: {'\ntest_loss': 1.1120997667312622, 'test_acc\n': 0.9121212363243103, 'test_precision\n': 0.6914811134338379, 'test_recall\n': 0.6622663140296936, 'test_f1\n': 0.6649288535118103}
[ 2025-12-19 00:25:50 | node_3 | INFO ] 📢 Broadcasting metrics.
[ 2025-12-19 00:25:50 | node_1 | INFO ] 📈 Evaluated. Results: {'\ntest_loss': 5.143227577209473, 'test_acc\n': 0.7691500782966614, 'test_precision\n': 0.2953164875507355, 'test_recall\n': 0.28064125776290894, 'test_f1\n': 0.28649914264678955}
[ 2025-12-19 00:25:50 | node_1 | INFO ] 📢 Broadcasting metrics.
[ 2025-12-19 00:25:50 | node_3 | INFO ] 🏋️‍♀️ Training...
[ 2025-12-19 00:25:50 | node_1 | INFO ] 🏋️‍♀️ Training...
[ 2025-12-19 00:25:50 | node_6 | INFO ] 📈 Evaluated. Results: {'\ntest_loss': 0.637824296951294, 'test_acc\n': 0.8918206095695496, 'test_precision\n': 0.4122812747955322, 'test_recall\n': 0.38514387607574463, 'test_f1\n': 0.39650759100914}
[ 2025-12-19 00:25:50 | node_6 | INFO ] 📢 Broadcasting metrics.
[ 2025-12-19 00:25:51 | node_2 | INFO ] 📈 Evaluated. Results: {'\ntest_loss': 0.783437192440033, 'test_acc\n': 0.8213903903961182, 'test_precision\n': 0.34298357367515564, 'test_recall\n': 0.2811267673969269, 'test_f1\n': 0.30301254987716675}
[ 2025-12-19 00:25:51 | node_2 | INFO ] 📢 Broadcasting metrics.
[ 2025-12-19 00:25:51 | node_6 | INFO ] 🏋️‍♀️ Training...
[ 2025-12-19 00:25:51 | node_2 | INFO ] 🏋️‍♀️ Training...
[ 2025-12-19 00:25:51 | node_14 | INFO ] 🎓 Training done.
[ 2025-12-19 00:25:51 | node_14 | INFO ] 🧩 Model added (1/5) from ['node_14']
[ 2025-12-19 00:25:51 | node_4 | INFO ] 🎓 Training done.
[ 2025-12-19 00:25:51 | node_4 | INFO ] 🧩 Model added (1/5) from ['node_4']
[ 2025-12-19 00:25:52 | node_11 | INFO ] 🎓 Training done.
[ 2025-12-19 00:25:52 | node_11 | INFO ] 🧩 Model added (1/5) from ['node_11']
[ 2025-12-19 00:25:52 | node_8 | INFO ] 📈 Evaluated. Results: {'\ntest_loss': 3.681680679321289, 'test_acc\n': 0.76822429895401, 'test_precision\n': 0.3352338671684265, 'test_recall\n': 0.3066655099391937, 'test_f1\n': 0.3060199022293091}
[ 2025-12-19 00:25:52 | node_8 | INFO ] 📢 Broadcasting metrics.
[ 2025-12-19 00:25:52 | node_8 | INFO ] 🏋️‍♀️ Training...
[ 2025-12-19 00:25:53 | node_5 | INFO ] 🎓 Training done.
[ 2025-12-19 00:25:53 | node_5 | INFO ] 🧩 Model added (1/5) from ['node_5']
[ 2025-12-19 00:25:53 | node_13 | INFO ] 🎓 Training done.
[ 2025-12-19 00:25:53 | node_13 | INFO ] 🧩 Model added (1/5) from ['node_13']
[ 2025-12-19 00:25:53 | node_12 | INFO ] 📈 Evaluated. Results: {'\ntest_loss': 17.556415557861328, 'test_acc\n': 0.28284671902656555, 'test_precision\n': 0.16641120612621307, 'test_recall\n': 0.16984839737415314, 'test_f1\n': 0.1346299648284912}
[ 2025-12-19 00:25:53 | node_12 | INFO ] 📢 Broadcasting metrics.
[ 2025-12-19 00:25:53 | node | INFO ] 🎓 Training done.
[ 2025-12-19 00:25:53 | node | INFO ] 🧩 Model added (1/5) from ['node']
[ 2025-12-19 00:25:53 | node_12 | INFO ] 🏋️‍♀️ Training...
[ 2025-12-19 00:25:53 | node_9 | INFO ] 🎓 Training done.
[ 2025-12-19 00:25:53 | node_9 | INFO ] 🧩 Model added (1/5) from ['node_9']
[ 2025-12-19 00:25:54 | node_7 | INFO ] 📈 Evaluated. Results: {'\ntest_loss': 3.161590099334717, 'test_acc\n': 0.7901785969734192, 'test_precision\n': 0.394624799489975, 'test_recall\n': 0.40260428190231323, 'test_f1\n': 0.3806612491607666}
[ 2025-12-19 00:25:54 | node_7 | INFO ] 📢 Broadcasting metrics.
[ 2025-12-19 00:25:54 | node_7 | INFO ] 🏋️‍♀️ Training...
[ 2025-12-19 00:25:54 | node_3 | INFO ] 🎓 Training done.
[ 2025-12-19 00:25:54 | node_3 | INFO ] 🧩 Model added (1/5) from ['node_3']
[ 2025-12-19 00:25:54 | node_6 | INFO ] 🎓 Training done.
[ 2025-12-19 00:25:54 | node_6 | INFO ] 🧩 Model added (1/5) from ['node_6']
[ 2025-12-19 00:25:54 | node_10 | INFO ] 🎓 Training done.
[ 2025-12-19 00:25:54 | node_10 | INFO ] 🧩 Model added (1/5) from ['node_10']
[ 2025-12-19 00:25:54 | node_2 | INFO ] 🎓 Training done.
[ 2025-12-19 00:25:54 | node_2 | INFO ] 🧩 Model added (1/5) from ['node_2']
[ 2025-12-19 00:25:55 | node_1 | INFO ] 🎓 Training done.
[ 2025-12-19 00:25:55 | node_1 | INFO ] 🧩 Model added (1/5) from ['node_1']
[ 2025-12-19 00:25:55 | node_12 | INFO ] 🎓 Training done.
[ 2025-12-19 00:25:55 | node_12 | INFO ] 🧩 Model added (1/5) from ['node_12']
[ 2025-12-19 00:25:55 | node_7 | INFO ] 🎓 Training done.
[ 2025-12-19 00:25:55 | node_7 | INFO ] 🧩 Model added (1/5) from ['node_7']
[ 2025-12-19 00:25:56 | node_8 | INFO ] 🎓 Training done.
[ 2025-12-19 00:25:56 | node_8 | INFO ] 🧩 Model added (1/5) from ['node_8']
[ 2025-12-19 00:25:56 | node_14 | INFO ] 📤 Sending model to 4 direct neighbors: ['node_13', 'node', 'node_12', 'node_1']
[ 2025-12-19 00:25:56 | node_13 | INFO ] 🧩 Model added (2/5) from ['node_14']
[ 2025-12-19 00:25:56 | node | INFO ] 🧩 Model added (2/5) from ['node_14']
[ 2025-12-19 00:25:56 | node_4 | INFO ] 📤 Sending model to 4 direct neighbors: ['node_3', 'node_5', 'node_2', 'node_6']
[ 2025-12-19 00:25:56 | node_3 | INFO ] 🧩 Model added (2/5) from ['node_4']
[ 2025-12-19 00:25:57 | node_12 | INFO ] 🧩 Model added (2/5) from ['node_14']
[ 2025-12-19 00:25:57 | node_5 | INFO ] 🧩 Model added (2/5) from ['node_4']
[ 2025-12-19 00:25:57 | node_1 | INFO ] 🧩 Model added (2/5) from ['node_14']
[ 2025-12-19 00:25:57 | node_2 | INFO ] 🧩 Model added (2/5) from ['node_4']
[ 2025-12-19 00:25:57 | node_6 | INFO ] 🧩 Model added (2/5) from ['node_4']
[ 2025-12-19 00:25:57 | node_11 | INFO ] 📤 Sending model to 4 direct neighbors: ['node_10', 'node_12', 'node_9', 'node_13']
[ 2025-12-19 00:25:57 | node_10 | INFO ] 🧩 Model added (2/5) from ['node_11']
[ 2025-12-19 00:25:57 | node_12 | INFO ] 🧩 Model added (3/5) from ['node_11']
[ 2025-12-19 00:25:57 | node_9 | INFO ] 🧩 Model added (2/5) from ['node_11']
[ 2025-12-19 00:25:57 | node_13 | INFO ] 🧩 Model added (3/5) from ['node_11']
[ 2025-12-19 00:25:58 | node_5 | INFO ] 📤 Sending model to 4 direct neighbors: ['node_4', 'node_6', 'node_3', 'node_7']
[ 2025-12-19 00:25:58 | node_4 | INFO ] 🧩 Model added (2/5) from ['node_5']
[ 2025-12-19 00:25:58 | node_6 | INFO ] 🧩 Model added (3/5) from ['node_5']
[ 2025-12-19 00:25:58 | node_3 | INFO ] 🧩 Model added (3/5) from ['node_5']
[ 2025-12-19 00:25:58 | node_7 | INFO ] 🧩 Model added (2/5) from ['node_5']
[ 2025-12-19 00:25:58 | node_13 | INFO ] 📤 Sending model to 4 direct neighbors: ['node_12', 'node_14', 'node_11', 'node']
[ 2025-12-19 00:25:58 | node_12 | INFO ] 🧩 Model added (4/5) from ['node_13']
[ 2025-12-19 00:25:58 | node_14 | INFO ] 🧩 Model added (2/5) from ['node_13']
[ 2025-12-19 00:25:58 | node_11 | INFO ] 🧩 Model added (2/5) from ['node_13']
[ 2025-12-19 00:25:58 | node | INFO ] 🧩 Model added (3/5) from ['node_13']
[ 2025-12-19 00:25:58 | node | INFO ] 📤 Sending model to 4 direct neighbors: ['node_1', 'node_14', 'node_2', 'node_13']
[ 2025-12-19 00:25:58 | node_1 | INFO ] 🧩 Model added (3/5) from ['node']
[ 2025-12-19 00:25:58 | node_14 | INFO ] 🧩 Model added (3/5) from ['node']
[ 2025-12-19 00:25:58 | node_2 | INFO ] 🧩 Model added (3/5) from ['node']
[ 2025-12-19 00:25:58 | node_13 | INFO ] 🧩 Model added (4/5) from ['node']
[ 2025-12-19 00:25:58 | node_9 | INFO ] 📤 Sending model to 4 direct neighbors: ['node_8', 'node_10', 'node_7', 'node_11']
[ 2025-12-19 00:25:58 | node_8 | INFO ] 🧩 Model added (2/5) from ['node_9']
[ 2025-12-19 00:25:58 | node_10 | INFO ] 🧩 Model added (3/5) from ['node_9']
[ 2025-12-19 00:25:58 | node_7 | INFO ] 🧩 Model added (3/5) from ['node_9']
[ 2025-12-19 00:25:58 | node_11 | INFO ] 🧩 Model added (3/5) from ['node_9']
[ 2025-12-19 00:25:59 | node_3 | INFO ] 📤 Sending model to 4 direct neighbors: ['node_2', 'node_4', 'node_1', 'node_5']
[ 2025-12-19 00:25:59 | node_2 | INFO ] 🧩 Model added (4/5) from ['node_3']
[ 2025-12-19 00:25:59 | node_4 | INFO ] 🧩 Model added (3/5) from ['node_3']
[ 2025-12-19 00:25:59 | node_1 | INFO ] 🧩 Model added (4/5) from ['node_3']
[ 2025-12-19 00:25:59 | node_5 | INFO ] 🧩 Model added (3/5) from ['node_3']
[ 2025-12-19 00:25:59 | node_6 | INFO ] 📤 Sending model to 4 direct neighbors: ['node_5', 'node_7', 'node_4', 'node_8']
[ 2025-12-19 00:25:59 | node_5 | INFO ] 🧩 Model added (4/5) from ['node_6']
[ 2025-12-19 00:25:59 | node_7 | INFO ] 🧩 Model added (4/5) from ['node_6']
[ 2025-12-19 00:25:59 | node_4 | INFO ] 🧩 Model added (4/5) from ['node_6']
[ 2025-12-19 00:25:59 | node_10 | INFO ] 📤 Sending model to 4 direct neighbors: ['node_9', 'node_11', 'node_8', 'node_12']
[ 2025-12-19 00:25:59 | node_9 | INFO ] 🧩 Model added (3/5) from ['node_10']
[ 2025-12-19 00:25:59 | node_8 | INFO ] 🧩 Model added (3/5) from ['node_6']
[ 2025-12-19 00:25:59 | node_11 | INFO ] 🧩 Model added (4/5) from ['node_10']
[ 2025-12-19 00:25:59 | node_2 | INFO ] 📤 Sending model to 4 direct neighbors: ['node_1', 'node_3', 'node', 'node_4']
[ 2025-12-19 00:26:00 | node_1 | INFO ] 🧩 Model added (5/5) from ['node_2']
[ 2025-12-19 00:26:00 | node_8 | INFO ] 🧩 Model added (4/5) from ['node_10']
[ 2025-12-19 00:26:00 | node_1 | INFO ] 📤 Sending model to 4 direct neighbors: ['node', 'node_2', 'node_3', 'node_14']
[ 2025-12-19 00:26:00 | node_3 | INFO ] 🧩 Model added (4/5) from ['node_2']
[ 2025-12-19 00:26:00 | node_12 | INFO ] 🧩 Model added (5/5) from ['node_10']
[ 2025-12-19 00:26:00 | node | INFO ] 🧩 Model added (4/5) from ['node_1']
[ 2025-12-19 00:26:00 | node_12 | INFO ] 📤 Sending model to 4 direct neighbors: ['node_11', 'node_13', 'node_10', 'node_14']
[ 2025-12-19 00:26:00 | node | INFO ] 🧩 Model added (5/5) from ['node_2']
[ 2025-12-19 00:26:00 | node | INFO ] 🧠 Aggregating models.
[ 2025-12-19 00:26:00 | node_2 | INFO ] 🧩 Model added (5/5) from ['node_1']
[ 2025-12-19 00:26:00 | node_11 | INFO ] 🧩 Model added (5/5) from ['node_12']
[ 2025-12-19 00:26:00 | node_11 | INFO ] 🧠 Aggregating models.
[ 2025-12-19 00:26:00 | node | INFO ] 🗣️ Gossiping aggregated model.
[ 2025-12-19 00:26:00 | node_4 | INFO ] 🧩 Model added (5/5) from ['node_2']
[ 2025-12-19 00:26:00 | node_4 | INFO ] 🧠 Aggregating models.
[ 2025-12-19 00:26:00 | node_3 | INFO ] 🧩 Model added (5/5) from ['node_1']
[ 2025-12-19 00:26:00 | node_13 | INFO ] 🧩 Model added (5/5) from ['node_12']
[ 2025-12-19 00:26:00 | node_3 | INFO ] 🧠 Aggregating models.
[ 2025-12-19 00:26:00 | node_13 | INFO ] 🧠 Aggregating models.
[ 2025-12-19 00:26:00 | node_7 | INFO ] 📤 Sending model to 4 direct neighbors: ['node_6', 'node_8', 'node_5', 'node_9']
[ 2025-12-19 00:26:00 | node_2 | INFO ] 🧠 Aggregating models.
[ 2025-12-19 00:26:00 | node_11 | INFO ] 🗣️ Gossiping aggregated model.
[ 2025-12-19 00:26:00 | node_10 | INFO ] 🧩 Model added (4/5) from ['node_12']
[ 2025-12-19 00:26:00 | node_6 | INFO ] 🧩 Model added (4/5) from ['node_7']
[ 2025-12-19 00:26:00 | node_14 | INFO ] 🧩 Model added (4/5) from ['node_1']
[ 2025-12-19 00:26:00 | node_1 | INFO ] 🧠 Aggregating models.
[ 2025-12-19 00:26:00 | node_14 | INFO ] 🧩 Model added (5/5) from ['node_12']
[ 2025-12-19 00:26:00 | node_14 | INFO ] 🧠 Aggregating models.
[ 2025-12-19 00:26:00 | node_8 | INFO ] 🧩 Model added (5/5) from ['node_7']
[ 2025-12-19 00:26:00 | node_4 | INFO ] 🗣️ Gossiping aggregated model.
[ 2025-12-19 00:26:00 | node_12 | INFO ] 🧠 Aggregating models.
[ 2025-12-19 00:26:01 | node_3 | INFO ] 🗣️ Gossiping aggregated model.
[ 2025-12-19 00:26:01 | node_13 | INFO ] 🗣️ Gossiping aggregated model.
[ 2025-12-19 00:26:01 | node_8 | INFO ] 📤 Sending model to 4 direct neighbors: ['node_7', 'node_9', 'node_6', 'node_10']
[ 2025-12-19 00:26:01 | node_5 | INFO ] 🧩 Model added (5/5) from ['node_7']
[ 2025-12-19 00:26:01 | node_5 | INFO ] 🧠 Aggregating models.
[ 2025-12-19 00:26:01 | node_2 | INFO ] 🗣️ Gossiping aggregated model.
[ 2025-12-19 00:26:01 | node_7 | INFO ] 🧩 Model added (5/5) from ['node_8']
[ 2025-12-19 00:26:01 | node_9 | INFO ] 🧩 Model added (4/5) from ['node_7']
[ 2025-12-19 00:26:01 | node_1 | INFO ] 🗣️ Gossiping aggregated model.
[ 2025-12-19 00:26:01 | node_7 | INFO ] 🧠 Aggregating models.
[ 2025-12-19 00:26:01 | node_9 | INFO ] 🧩 Model added (5/5) from ['node_8']
[ 2025-12-19 00:26:01 | node_9 | INFO ] 🧠 Aggregating models.
[ 2025-12-19 00:26:01 | node_14 | INFO ] 🗣️ Gossiping aggregated model.
[ 2025-12-19 00:26:01 | node_12 | INFO ] 🗣️ Gossiping aggregated model.
[ 2025-12-19 00:26:01 | node_6 | INFO ] 🧩 Model added (5/5) from ['node_8']
[ 2025-12-19 00:26:01 | node_6 | INFO ] 🧠 Aggregating models.
[ 2025-12-19 00:26:01 | node_5 | INFO ] 🗣️ Gossiping aggregated model.
[ 2025-12-19 00:26:01 | node_10 | INFO ] 🧩 Model added (5/5) from ['node_8']
[ 2025-12-19 00:26:01 | node_10 | INFO ] 🧠 Aggregating models.
[ 2025-12-19 00:26:01 | node_7 | INFO ] 🗣️ Gossiping aggregated model.
[ 2025-12-19 00:26:01 | node_9 | INFO ] 🗣️ Gossiping aggregated model.
[ 2025-12-19 00:26:01 | node_8 | INFO ] 🧠 Aggregating models.
[ 2025-12-19 00:26:01 | node_6 | INFO ] 🗣️ Gossiping aggregated model.
[ 2025-12-19 00:26:01 | node_10 | INFO ] 🗣️ Gossiping aggregated model.
[ 2025-12-19 00:26:01 | node_8 | INFO ] 🗣️ Gossiping aggregated model.
[ 2025-12-19 00:26:01 | node_8 | INFO ] 🤫 Gossip finished.
[ 2025-12-19 00:26:01 | node_8 | INFO ] 🎉 Round 46 of 50 finished.
[ 2025-12-19 00:26:01 | node_8 | INFO ] 🗳️ Sending train set vote.
[ 2025-12-19 00:26:01 | node_11 | INFO ] 🤫 Gossip finished.
[ 2025-12-19 00:26:01 | node_11 | INFO ] 🎉 Round 46 of 50 finished.
[ 2025-12-19 00:26:01 | node_11 | INFO ] 🗳️ Sending train set vote.
[ 2025-12-19 00:26:01 | node | INFO ] 🤫 Gossip finished.
[ 2025-12-19 00:26:01 | node | INFO ] 🎉 Round 46 of 50 finished.
[ 2025-12-19 00:26:02 | node | INFO ] 🗳️ Sending train set vote.
[ 2025-12-19 00:26:02 | node_4 | INFO ] 🤫 Gossip finished.
[ 2025-12-19 00:26:02 | node_4 | INFO ] 🎉 Round 46 of 50 finished.
[ 2025-12-19 00:26:02 | node_13 | INFO ] 🤫 Gossip finished.
[ 2025-12-19 00:26:02 | node_4 | INFO ] 🗳️ Sending train set vote.
[ 2025-12-19 00:26:02 | node_13 | INFO ] 🎉 Round 46 of 50 finished.
[ 2025-12-19 00:26:02 | node_3 | INFO ] 🤫 Gossip finished.
[ 2025-12-19 00:26:02 | node_2 | INFO ] 🤫 Gossip finished.
[ 2025-12-19 00:26:02 | node_13 | INFO ] 🗳️ Sending train set vote.
[ 2025-12-19 00:26:02 | node_3 | INFO ] 🎉 Round 46 of 50 finished.
[ 2025-12-19 00:26:02 | node_2 | INFO ] 🎉 Round 46 of 50 finished.
[ 2025-12-19 00:26:02 | node_3 | INFO ] 🗳️ Sending train set vote.
[ 2025-12-19 00:26:02 | node_2 | INFO ] 🗳️ Sending train set vote.
[ 2025-12-19 00:26:02 | node_1 | INFO ] 🤫 Gossip finished.
[ 2025-12-19 00:26:02 | node_1 | INFO ] 🎉 Round 46 of 50 finished.
[ 2025-12-19 00:26:02 | node_1 | INFO ] 🗳️ Sending train set vote.
[ 2025-12-19 00:26:02 | node_14 | INFO ] 🤫 Gossip finished.
[ 2025-12-19 00:26:02 | node_14 | INFO ] 🎉 Round 46 of 50 finished.
[ 2025-12-19 00:26:02 | node_12 | INFO ] 🤫 Gossip finished.
[ 2025-12-19 00:26:02 | node_14 | INFO ] 🗳️ Sending train set vote.
[ 2025-12-19 00:26:02 | node_12 | INFO ] 🎉 Round 46 of 50 finished.
[ 2025-12-19 00:26:02 | node_12 | INFO ] 🗳️ Sending train set vote.
[ 2025-12-19 00:26:02 | node_5 | INFO ] 🤫 Gossip finished.
[ 2025-12-19 00:26:02 | node_5 | INFO ] 🎉 Round 46 of 50 finished.
[ 2025-12-19 00:26:02 | node_5 | INFO ] 🗳️ Sending train set vote.
[ 2025-12-19 00:26:02 | node_9 | INFO ] 🤫 Gossip finished.
[ 2025-12-19 00:26:02 | node_6 | INFO ] 🤫 Gossip finished.
[ 2025-12-19 00:26:02 | node_7 | INFO ] 🤫 Gossip finished.
[ 2025-12-19 00:26:02 | node_9 | INFO ] 🎉 Round 46 of 50 finished.
[ 2025-12-19 00:26:02 | node_6 | INFO ] 🎉 Round 46 of 50 finished.
[ 2025-12-19 00:26:02 | node_7 | INFO ] 🎉 Round 46 of 50 finished.
[ 2025-12-19 00:26:02 | node_10 | INFO ] 🤫 Gossip finished.
[ 2025-12-19 00:26:02 | node_9 | INFO ] 🗳️ Sending train set vote.
[ 2025-12-19 00:26:02 | node_6 | INFO ] 🗳️ Sending train set vote.
[ 2025-12-19 00:26:02 | node_7 | INFO ] 🗳️ Sending train set vote.
[ 2025-12-19 00:26:02 | node_10 | INFO ] 🎉 Round 46 of 50 finished.
[ 2025-12-19 00:26:02 | node_10 | INFO ] 🗳️ Sending train set vote.
[ 2025-12-19 00:26:05 | node_10 | INFO ] 🔢 Computed 15 votes.
[ 2025-12-19 00:26:05 | node_10 | INFO ] 🚂 Train set of 15 nodes: ['node_6', 'node_2', 'node_9', 'node_3', 'node_13', 'node_12', 'node_4', 'node', 'node_11', 'node_1', 'node_8', 'node_5', 'node_10', 'node_14', 'node_7']
[ 2025-12-19 00:26:05 | node_10 | INFO ] 🔬 Evaluating...
[ 2025-12-19 00:26:06 | node_4 | INFO ] 🔢 Computed 15 votes.
[ 2025-12-19 00:26:06 | node_4 | INFO ] 🚂 Train set of 15 nodes: ['node_6', 'node_2', 'node_9', 'node_3', 'node_13', 'node_12', 'node_4', 'node', 'node_11', 'node_1', 'node_8', 'node_5', 'node_10', 'node_14', 'node_7']
[ 2025-12-19 00:26:06 | node_4 | INFO ] 🔬 Evaluating...
[ 2025-12-19 00:26:06 | node_3 | INFO ] 🔢 Computed 15 votes.
[ 2025-12-19 00:26:06 | node_3 | INFO ] 🚂 Train set of 15 nodes: ['node_6', 'node_2', 'node_9', 'node_3', 'node_13', 'node_12', 'node_4', 'node', 'node_11', 'node_1', 'node_8', 'node_5', 'node_10', 'node_14', 'node_7']
[ 2025-12-19 00:26:06 | node_3 | INFO ] 🔬 Evaluating...
[ 2025-12-19 00:26:06 | node_11 | INFO ] 🔢 Computed 15 votes.
[ 2025-12-19 00:26:06 | node_11 | INFO ] 🚂 Train set of 15 nodes: ['node_6', 'node_2', 'node_9', 'node_3', 'node_13', 'node_12', 'node_4', 'node', 'node_11', 'node_1', 'node_8', 'node_5', 'node_10', 'node_14', 'node_7']
[ 2025-12-19 00:26:06 | node_7 | INFO ] 🔢 Computed 15 votes.
[ 2025-12-19 00:26:06 | node_2 | INFO ] 🔢 Computed 15 votes.
